dataset_name,path_type,acceleration_type,path_direction,path_number,sample_rate,ph,prediction_model,average_error,average_error_normal
SP_C_A_CW_3,SP_C,A,CW,3,2.5hz,1,CV,29.266895410953225,1.3746928903445568
SP_C_A_CW_3,SP_C,A,CW,3,10hz,1,CV,8.192943556696019,1.442807842224161
SP_C_F_CCW_4,SP_C,F,CCW,4,full,1,CV,4.96516775886771,1.5653718787684072
SP_C_F_CCW_4,SP_C,F,CCW,4,2.5hz,1,CV,26.85090264588546,0.9994319375774909
SP_C_F_CCW_4,SP_C,F,CCW,4,10hz,1,CV,9.968328197058058,1.3838969944354258
SP_C_F_CW_4,SP_C,F,CW,4,full,1,CV,4.376024990428131,1.5838684484170173
SP_C_F_CW_4,SP_C,F,CW,4,2.5hz,1,CV,19.2409605196313,0.7008246407895043
SP_C_F_CW_4,SP_C,F,CW,4,10hz,1,CV,9.421756356632896,1.9692751134843567
SP_C_F_CW_1,SP_C,F,CW,1,full,1,CV,3.732450348865365,1.4413824320030977
SP_C_F_CW_1,SP_C,F,CW,1,2.5hz,1,CV,20.553231435275972,0.8952397392411854
SP_C_F_CW_1,SP_C,F,CW,1,10hz,1,CV,7.735746947430915,1.407580614727166
SP_C_F_CCW_1,SP_C,F,CCW,1,full,1,CV,4.729402111245299,1.356826624399871
SP_C_F_CCW_1,SP_C,F,CCW,1,2.5hz,1,CV,18.90475152933253,0.6523950110085418
SP_C_F_CCW_1,SP_C,F,CCW,1,10hz,1,CV,8.0970387543514,1.3285901800962026
CP_C_F_CW_1,CP_C,F,CW,1,full,1,CV,5.547235582082942,1.6321316248451414
CP_C_F_CW_1,CP_C,F,CW,1,2.5hz,1,CV,27.549138681409705,0.8655318027550193
CP_C_F_CW_1,CP_C,F,CW,1,10hz,1,CV,10.668930505019613,1.1131445712535586
CP_C_F_CCW_1,CP_C,F,CCW,1,full,1,CV,4.481057780836532,1.3922590188288257
CP_C_F_CCW_1,CP_C,F,CCW,1,2.5hz,1,CV,30.25130511402407,0.9928774511716894
CP_C_F_CCW_1,CP_C,F,CCW,1,10hz,1,CV,10.115874028292739,1.6976159587210737
CP_C_A_CCW_3,CP_C,A,CCW,3,full,1,CV,4.934449173250995,1.1235383901526435
CP_C_A_CCW_3,CP_C,A,CCW,3,2.5hz,1,CV,46.04541051284731,0.8126434675506291
CP_C_A_CCW_3,CP_C,A,CCW,3,10hz,1,CV,11.054921385415874,1.2979423647054646
CP_C_A_CCW_1,CP_C,A,CCW,1,full,1,CV,6.180060098490915,1.5558018013997406
CP_C_A_CCW_1,CP_C,A,CCW,1,2.5hz,1,CV,35.16961564370451,1.2127154491242271
CP_C_A_CCW_1,CP_C,A,CCW,1,10hz,1,CV,9.41938088142803,1.3547003067408854
CP_C_F_CW_4,CP_C,F,CW,4,full,1,CV,4.4944480343687605,1.1913216128220165
CP_C_F_CW_4,CP_C,F,CW,4,2.5hz,1,CV,34.105094120722015,0.8901613355879078
CP_C_F_CW_4,CP_C,F,CW,4,10hz,1,CV,11.760809073067541,1.73367948219523
CP_C_F_CW_3,CP_C,F,CW,3,full,1,CV,4.536776682630993,1.2986454692054747
CP_C_F_CW_3,CP_C,F,CW,3,2.5hz,1,CV,25.60033787823213,0.6884061473501957
CP_C_F_CW_3,CP_C,F,CW,3,10hz,1,CV,10.542304746771478,1.3000895849226086
CP_C_F_CW_2,CP_C,F,CW,2,full,1,CV,5.392164529708353,1.583396467750468
CP_C_F_CW_2,CP_C,F,CW,2,2.5hz,1,CV,31.123824329236182,0.6717653701590729
CP_C_F_CW_2,CP_C,F,CW,2,10hz,1,CV,11.337896252714604,1.4163503770031582
CP_C_A_CW_2,CP_C,A,CW,2,full,1,CV,5.660374643254697,1.3704505589225167
CP_C_A_CW_2,CP_C,A,CW,2,2.5hz,1,CV,36.793898546852326,0.7518227897645986
CP_C_A_CW_2,CP_C,A,CW,2,10hz,1,CV,12.329238573752011,1.221562812557882
CP_C_A_CW_3,CP_C,A,CW,3,full,1,CV,5.256788320959766,1.2506141346812207
CP_C_A_CW_3,CP_C,A,CW,3,2.5hz,1,CV,31.755644104509376,0.6312877442771272
CP_C_A_CW_3,CP_C,A,CW,3,10hz,1,CV,11.120973645180996,1.5107721871649278
CP_C_A_CCW_2,CP_C,A,CCW,2,full,1,CV,6.066990232715947,1.26504178935171
CP_C_A_CCW_2,CP_C,A,CCW,2,2.5hz,1,CV,34.168544500383646,0.6512553908924917
CP_C_A_CCW_2,CP_C,A,CCW,2,10hz,1,CV,12.106210029836602,1.5824491083645944
CP_C_F_CCW_2,CP_C,F,CCW,2,full,1,CV,4.144761104464232,1.2826081086685386
CP_C_F_CCW_2,CP_C,F,CCW,2,2.5hz,1,CV,28.35015838402913,0.9538649031579824
CP_C_F_CCW_2,CP_C,F,CCW,2,10hz,1,CV,10.185724538273888,1.5672147953837512
CP_C_F_CCW_3,CP_C,F,CCW,3,full,1,CV,4.49191320996567,1.0724708968434344
CP_C_F_CCW_3,CP_C,F,CCW,3,2.5hz,1,CV,33.89752867928205,0.7356000460147638
CP_C_F_CCW_3,CP_C,F,CCW,3,10hz,1,CV,10.352353275881862,1.4845993967922655
CP_C_A_CW_1,CP_C,A,CW,1,full,1,CV,5.3383314925657865,1.3358695636502576
CP_C_A_CW_1,CP_C,A,CW,1,2.5hz,1,CV,33.413980599936025,0.7312080979623267
CP_C_A_CW_1,CP_C,A,CW,1,10hz,1,CV,9.805353915494225,1.2586494408687219
DL_C_F_TLBR_5,DL_C,F,TLBR,5,full,1,CV,8.444445155273693,1.5838491778818002
DL_C_F_TLBR_5,DL_C,F,TLBR,5,2.5hz,1,CV,15.060267246641848,0.23277778664421767
DL_C_F_TLBR_5,DL_C,F,TLBR,5,10hz,1,CV,10.998893797155441,1.629553406959725
DL_C_F_BRTL_5,DL_C,F,BRTL,5,full,1,CV,7.702055550654962,1.3014305910897976
DL_C_F_BRTL_5,DL_C,F,BRTL,5,2.5hz,1,CV,10.704019761173756,0.18992982087414673
DL_C_F_BRTL_5,DL_C,F,BRTL,5,10hz,1,CV,10.42291983810701,0.7807722909906589
DL_C_A_BRTL_2,DL_C,A,BRTL,2,full,1,CV,5.411485989747252,1.2078747194386543
DL_C_A_BRTL_2,DL_C,A,BRTL,2,2.5hz,1,CV,35.70888522581059,0.6068259415533337
DL_C_A_BRTL_2,DL_C,A,BRTL,2,10hz,1,CV,13.632853802836676,0.7807309886567637
DL_C_F_BRTL_1,DL_C,F,BRTL,1,full,1,CV,8.071599444520603,1.303584474481096
DL_C_F_BRTL_1,DL_C,F,BRTL,1,2.5hz,1,CV,21.241569419897047,0.3472780312943894
DL_C_F_BRTL_1,DL_C,F,BRTL,1,10hz,1,CV,14.077667153872808,1.0627095270295825
DL_C_F_TLBR_6,DL_C,F,TLBR,6,full,1,CV,6.413049546658684,1.7578732964627968
DL_C_F_TLBR_6,DL_C,F,TLBR,6,2.5hz,1,CV,11.365144785465105,0.2679019485620304
DL_C_F_TLBR_6,DL_C,F,TLBR,6,10hz,1,CV,13.70446310624735,1.5103680574568188
DL_C_F_BRTL_2,DL_C,F,BRTL,2,full,1,CV,16.23977140332837,1.6946326082578078
DL_C_F_BRTL_2,DL_C,F,BRTL,2,2.5hz,1,CV,14.118970712413411,0.22659584263495344
DL_C_F_BRTL_2,DL_C,F,BRTL,2,10hz,1,CV,18.109786616172503,1.093536671747973
DL_C_A_TLBR_3,DL_C,A,TLBR,3,full,1,CV,6.644124494877452,1.1448338427465203
DL_C_A_TLBR_3,DL_C,A,TLBR,3,2.5hz,1,CV,26.41968200182359,0.5451462381870703
DL_C_A_TLBR_3,DL_C,A,TLBR,3,10hz,1,CV,12.942230892809954,1.1000548562864154
DL_C_A_TLBR_1,DL_C,A,TLBR,1,full,1,CV,7.29195578511217,1.567746129637322
DL_C_A_TLBR_1,DL_C,A,TLBR,1,2.5hz,1,CV,21.58464086038704,0.5570435680581055
DL_C_A_TLBR_1,DL_C,A,TLBR,1,10hz,1,CV,16.120483759227294,1.6544554547114267
DL_C_F_TLBR_2,DL_C,F,TLBR,2,full,1,CV,9.454871917956016,1.5510225536195104
DL_C_F_TLBR_2,DL_C,F,TLBR,2,2.5hz,1,CV,28.82256923712366,0.48636334348243504
DL_C_F_TLBR_2,DL_C,F,TLBR,2,10hz,1,CV,19.370971011087505,2.3668119034661923
DL_C_F_TLBR_4,DL_C,F,TLBR,4,full,1,CV,5.250594507162303,1.3978552822184203
DL_C_F_TLBR_4,DL_C,F,TLBR,4,2.5hz,1,CV,20.15659814287785,0.5884917656997433
DL_C_F_TLBR_4,DL_C,F,TLBR,4,10hz,1,CV,9.605033492511387,1.454703793877112
DL_C_A_TLBR_2,DL_C,A,TLBR,2,full,1,CV,6.7456873468973,0.9530173394581047
DL_C_A_TLBR_2,DL_C,A,TLBR,2,2.5hz,1,CV,29.595856047771903,0.4631890556806342
DL_C_A_TLBR_2,DL_C,A,TLBR,2,10hz,1,CV,12.46703998790153,1.4915503166017023
DL_C_A_BRTL_1,DL_C,A,BRTL,1,full,1,CV,8.68088889554412,1.3139989728106745
DL_C_A_BRTL_1,DL_C,A,BRTL,1,2.5hz,1,CV,55.89966143177272,0.5217916334554578
DL_C_A_BRTL_1,DL_C,A,BRTL,1,10hz,1,CV,20.568090549056972,1.1934192985364893
DL_C_A_BRTL_3,DL_C,A,BRTL,3,full,1,CV,6.103015911929191,1.4753577726602873
DL_C_A_BRTL_3,DL_C,A,BRTL,3,2.5hz,1,CV,35.43736262881154,0.6284417419475505
DL_C_A_BRTL_3,DL_C,A,BRTL,3,10hz,1,CV,11.485204970418506,0.7090209172397115
DL_C_F_BRTL_6,DL_C,F,BRTL,6,full,1,CV,4.821085084276406,1.4559685580441322
DL_C_F_BRTL_6,DL_C,F,BRTL,6,2.5hz,1,CV,8.995626981352846,0.23186390743553867
DL_C_F_BRTL_6,DL_C,F,BRTL,6,10hz,1,CV,8.309376301512623,1.0452924269264825
DL_C_F_BRTL_4,DL_C,F,BRTL,4,full,1,CV,7.911564197693004,1.1596577217616952
DL_C_F_BRTL_4,DL_C,F,BRTL,4,2.5hz,1,CV,20.74122356612213,0.31214820295381246
DL_C_F_BRTL_4,DL_C,F,BRTL,4,10hz,1,CV,11.034113224229962,0.7113542760165976
DL_C_F_BRTL_3,DL_C,F,BRTL,3,full,1,CV,5.392487047449046,1.153393961893618
DL_C_F_BRTL_3,DL_C,F,BRTL,3,2.5hz,1,CV,16.44251455828651,0.269014864617492
DL_C_F_BRTL_3,DL_C,F,BRTL,3,10hz,1,CV,9.32276981859784,0.8022874316296511
DL_C_F_TLBR_1,DL_C,F,TLBR,1,full,1,CV,5.817659593234729,1.3604932531092406
DL_C_F_TLBR_1,DL_C,F,TLBR,1,2.5hz,1,CV,25.55567674698392,0.5728956290160274
DL_C_F_TLBR_1,DL_C,F,TLBR,1,10hz,1,CV,12.767677970254757,1.2897518692252727
DL_C_F_TLBR_3,DL_C,F,TLBR,3,full,1,CV,5.94672540839604,1.3094283872307155
DL_C_F_TLBR_3,DL_C,F,TLBR,3,2.5hz,1,CV,14.266089111028737,0.26358630344334094
DL_C_F_TLBR_3,DL_C,F,TLBR,3,10hz,1,CV,11.637562715081605,1.1082670080847294
VL_C_F_TD_3,VL_C,F,TD,3,full,1,CV,4.50348145739338,1.894535147705529
VL_C_F_TD_3,VL_C,F,TD,3,2.5hz,1,CV,23.005946297019953,0.9292026816318378
VL_C_F_TD_3,VL_C,F,TD,3,10hz,1,CV,9.405114015418805,2.0448960426574097
VL_C_F_BU_5,VL_C,F,BU,5,full,1,CV,4.001347385217265,0.8955327264834143
VL_C_F_BU_5,VL_C,F,BU,5,2.5hz,1,CV,34.43091246602776,0.4509656677783528
VL_C_F_BU_5,VL_C,F,BU,5,10hz,1,CV,12.690590494250001,1.3052605528300678
VL_C_F_BU_6,VL_C,F,BU,6,full,1,CV,5.045599874446858,1.7027102829164664
VL_C_F_BU_6,VL_C,F,BU,6,2.5hz,1,CV,17.506522194991494,0.42464420248114926
VL_C_F_BU_6,VL_C,F,BU,6,10hz,1,CV,11.700376987880645,1.2737686992133184
VL_C_F_TD_5,VL_C,F,TD,5,full,1,CV,4.249712785251225,2.4953803297341897
VL_C_F_TD_5,VL_C,F,TD,5,2.5hz,1,CV,11.712230097946602,0.1976200108028706
VL_C_F_TD_5,VL_C,F,TD,5,10hz,1,CV,14.899161376371856,2.8496158307176795
VL_C_A_TD_1,VL_C,A,TD,1,full,1,CV,6.026347458271163,1.2816580161710158
VL_C_A_TD_1,VL_C,A,TD,1,2.5hz,1,CV,20.873619587712405,0.6024493321030977
VL_C_A_TD_1,VL_C,A,TD,1,10hz,1,CV,16.45700999371632,2.625751811730493
VL_C_A_BU_3,VL_C,A,BU,3,full,1,CV,7.52288301534124,1.838406047044435
VL_C_A_BU_3,VL_C,A,BU,3,2.5hz,1,CV,,
VL_C_A_BU_3,VL_C,A,BU,3,10hz,1,CV,12.649700391369317,0.6961242742971816
VL_C_A_BU_1,VL_C,A,BU,1,full,1,CV,4.056255925890503,0.9073851062134819
VL_C_A_BU_1,VL_C,A,BU,1,2.5hz,1,CV,24.51118197437339,0.54681434540042
VL_C_A_BU_1,VL_C,A,BU,1,10hz,1,CV,10.90522564683072,1.2131535827505326
VL_C_F_TD_2,VL_C,F,TD,2,full,1,CV,3.9419051979940876,1.3231521929209358
VL_C_F_TD_2,VL_C,F,TD,2,2.5hz,1,CV,32.77869622083174,0.7190850660950572
VL_C_F_TD_2,VL_C,F,TD,2,10hz,1,CV,9.313279139809042,1.7673558599574561
VL_C_A_TD_3,VL_C,A,TD,3,full,1,CV,4.56552741018155,1.1384013567913418
VL_C_A_TD_3,VL_C,A,TD,3,2.5hz,1,CV,20.49397196993443,0.4243109917749206
VL_C_A_TD_3,VL_C,A,TD,3,10hz,1,CV,10.694179195974854,1.824235660092523
VL_C_F_TD_6,VL_C,F,TD,6,full,1,CV,3.6662621622941822,2.201026808445978
VL_C_F_TD_6,VL_C,F,TD,6,2.5hz,1,CV,24.562661067681432,1.2609659735697507
VL_C_F_TD_6,VL_C,F,TD,6,10hz,1,CV,8.596166697314358,1.217724094214447
VL_C_F_BU_1,VL_C,F,BU,1,full,1,CV,4.153550529425524,1.3946786848799264
VL_C_F_BU_1,VL_C,F,BU,1,2.5hz,1,CV,14.770073167310374,0.2913320851307648
VL_C_F_BU_1,VL_C,F,BU,1,10hz,1,CV,13.274710154534626,1.730070846887744
VL_C_F_TD_1,VL_C,F,TD,1,full,1,CV,6.112985811041424,1.4969983148023442
VL_C_F_TD_1,VL_C,F,TD,1,2.5hz,1,CV,8.534241152900362,0.26252045176210653
VL_C_F_TD_1,VL_C,F,TD,1,10hz,1,CV,11.231507190588205,1.4785088860030495
VL_C_F_TD_4,VL_C,F,TD,4,full,1,CV,4.36032128203669,1.2665136031288204
VL_C_F_TD_4,VL_C,F,TD,4,2.5hz,1,CV,33.87262778727572,1.2524371276940487
VL_C_F_TD_4,VL_C,F,TD,4,10hz,1,CV,11.30584113688063,2.1961795272712354
VL_C_A_TD_2,VL_C,A,TD,2,full,1,CV,8.414351432828607,1.6458742854872324
VL_C_A_TD_2,VL_C,A,TD,2,2.5hz,1,CV,42.31202355310593,0.5739306955039637
VL_C_A_TD_2,VL_C,A,TD,2,10hz,1,CV,13.431116910171305,1.977679658894574
VL_C_A_BU_2,VL_C,A,BU,2,full,1,CV,5.679414621876217,0.7442111335914121
VL_C_A_BU_2,VL_C,A,BU,2,2.5hz,1,CV,24.9432623012986,0.33711064618515485
VL_C_A_BU_2,VL_C,A,BU,2,10hz,1,CV,10.612994665754357,0.5453744048049529
VL_C_F_BU_4,VL_C,F,BU,4,full,1,CV,5.593691568209341,1.5303268518555817
VL_C_F_BU_4,VL_C,F,BU,4,2.5hz,1,CV,32.97656999817099,0.4964164700939172
VL_C_F_BU_4,VL_C,F,BU,4,10hz,1,CV,13.667910259067476,1.0333573471871285
VL_C_F_BU_3,VL_C,F,BU,3,full,1,CV,3.721374406871148,1.5606509762610057
VL_C_F_BU_3,VL_C,F,BU,3,2.5hz,1,CV,24.291855916943977,0.5612069545785254
VL_C_F_BU_3,VL_C,F,BU,3,10hz,1,CV,10.80897036229701,1.2451070267643056
VL_C_F_BU_2,VL_C,F,BU,2,full,1,CV,4.477759223921605,1.3876938631736022
VL_C_F_BU_2,VL_C,F,BU,2,2.5hz,1,CV,14.81492872951768,0.2828677194831415
VL_C_F_BU_2,VL_C,F,BU,2,10hz,1,CV,9.943634838674514,0.9990730854424534
HL_C_F_RL_4,HL_C,F,RL,4,full,1,CV,8.588970371002183,1.6999235159766186
HL_C_F_RL_4,HL_C,F,RL,4,2.5hz,1,CV,14.877717459902996,0.36031811098955874
HL_C_F_RL_4,HL_C,F,RL,4,10hz,1,CV,10.65905765185949,1.1484882306466557
HL_C_A_RL_2,HL_C,A,RL,2,full,1,CV,6.0029008877124586,1.0189152930014902
HL_C_A_RL_2,HL_C,A,RL,2,2.5hz,1,CV,44.747584949436934,0.5069382149369838
HL_C_A_RL_2,HL_C,A,RL,2,10hz,1,CV,12.705351967501114,0.754480581385076
HL_C_F_RL_3,HL_C,F,RL,3,full,1,CV,6.3951966095371615,1.2612297303824378
HL_C_F_RL_3,HL_C,F,RL,3,2.5hz,1,CV,14.76037114437957,0.26467539366377874
HL_C_F_RL_3,HL_C,F,RL,3,10hz,1,CV,9.87400481765063,1.7516698841510028
HL_C_F_RL_1,HL_C,F,RL,1,full,1,CV,5.110210264608043,1.564936469797608
HL_C_F_RL_1,HL_C,F,RL,1,2.5hz,1,CV,10.547807073530604,0.20757417002499584
HL_C_F_RL_1,HL_C,F,RL,1,10hz,1,CV,9.787826594062302,1.0147232954203405
HL_C_A_LR_1,HL_C,A,LR,1,full,1,CV,5.378180987555779,1.0871817906936667
HL_C_A_LR_1,HL_C,A,LR,1,2.5hz,1,CV,23.926587958498562,0.5132514174945332
HL_C_A_LR_1,HL_C,A,LR,1,10hz,1,CV,12.723113136683963,0.9316587253728927
HL_C_A_RL_3,HL_C,A,RL,3,full,1,CV,5.62434075048132,1.3230838766472772
HL_C_A_RL_3,HL_C,A,RL,3,2.5hz,1,CV,44.18838545554439,0.6587713178022166
HL_C_A_RL_3,HL_C,A,RL,3,10hz,1,CV,9.87498227089138,0.8057815299034409
HL_C_F_LR_1,HL_C,F,LR,1,full,1,CV,4.39915390562445,0.9514623478979145
HL_C_F_LR_1,HL_C,F,LR,1,2.5hz,1,CV,17.554914026016483,0.38476222846856606
HL_C_F_LR_1,HL_C,F,LR,1,10hz,1,CV,9.51146924651261,1.5741708591380448
HL_C_F_LR_3,HL_C,F,LR,3,full,1,CV,4.8762231225299475,1.0463837306450579
HL_C_F_LR_3,HL_C,F,LR,3,2.5hz,1,CV,12.281732369246216,0.21676574929329434
HL_C_F_LR_3,HL_C,F,LR,3,10hz,1,CV,9.139592352024476,0.6909861355419169
HL_C_F_LR_4,HL_C,F,LR,4,full,1,CV,4.796127972909453,1.1785461097727226
HL_C_F_LR_4,HL_C,F,LR,4,2.5hz,1,CV,20.02811768550372,0.4884118096662699
HL_C_F_LR_4,HL_C,F,LR,4,10hz,1,CV,9.351893013631754,1.075280675356599
HL_C_A_LR_3,HL_C,A,LR,3,full,1,CV,5.402771191897122,1.445865522522389
HL_C_A_LR_3,HL_C,A,LR,3,2.5hz,1,CV,24.241531594110423,0.8648443401178225
HL_C_A_LR_3,HL_C,A,LR,3,10hz,1,CV,9.280173260428118,0.7687432724102995
HL_C_A_LR_2,HL_C,A,LR,2,full,1,CV,5.748373210846426,0.8679306146581877
HL_C_A_LR_2,HL_C,A,LR,2,2.5hz,1,CV,23.051571010126207,0.4155400973123276
HL_C_A_LR_2,HL_C,A,LR,2,10hz,1,CV,10.143543969971889,0.6714573776603988
HL_C_F_RL_6,HL_C,F,RL,6,full,1,CV,8.630106446575569,1.7815498694326029
HL_C_F_RL_6,HL_C,F,RL,6,2.5hz,1,CV,17.17097408103398,0.37921211629708357
HL_C_F_RL_6,HL_C,F,RL,6,10hz,1,CV,13.034188872472523,1.5006174111680533
HL_C_A_RL_1,HL_C,A,RL,1,full,1,CV,5.422625671482431,1.3588467274647194
HL_C_A_RL_1,HL_C,A,RL,1,2.5hz,1,CV,26.793766190504837,0.5086642241540296
HL_C_A_RL_1,HL_C,A,RL,1,10hz,1,CV,8.065700593473554,1.4248210351916464
HL_C_F_RL_5,HL_C,F,RL,5,full,1,CV,10.45505520310388,1.5753494842208258
HL_C_F_RL_5,HL_C,F,RL,5,2.5hz,1,CV,33.22915549976135,0.6145749308112807
HL_C_F_RL_5,HL_C,F,RL,5,10hz,1,CV,17.78374041875535,1.2680279929498492
HL_C_F_LR_2,HL_C,F,LR,2,full,1,CV,4.606140859925201,1.109570811697301
HL_C_F_LR_2,HL_C,F,LR,2,2.5hz,1,CV,13.479758858603551,0.29563758533311435
HL_C_F_LR_2,HL_C,F,LR,2,10hz,1,CV,7.7617275893815325,0.9562142363000423
HL_C_F_LR_6,HL_C,F,LR,6,full,1,CV,4.200377654794648,1.5647707577366319
HL_C_F_LR_6,HL_C,F,LR,6,2.5hz,1,CV,15.47309416666828,0.44062550291460134
HL_C_F_LR_6,HL_C,F,LR,6,10hz,1,CV,8.75408254906835,1.2059450431241603
HL_C_F_RL_2,HL_C,F,RL,2,full,1,CV,5.64414399053332,1.0100087270684082
HL_C_F_RL_2,HL_C,F,RL,2,2.5hz,1,CV,10.986582185105352,0.2075318178013473
HL_C_F_RL_2,HL_C,F,RL,2,10hz,1,CV,12.810910835073608,1.2407923097463607
HL_C_F_LR_5,HL_C,F,LR,5,full,1,CV,5.874064012651729,1.2457572632506633
HL_C_F_LR_5,HL_C,F,LR,5,2.5hz,1,CV,27.297907223140157,0.33689881323308296
HL_C_F_LR_5,HL_C,F,LR,5,10hz,1,CV,10.3792615590387,0.8730805364562262
