Dataset Name,Path Type,Acceleration Type,Path Direction,Path Number,Sample Rate,Prediction Horizon,Prediction Model,Angular Avg. Window,Linear Avg. Window,Average ADE,Average ADE (Normalized),Average FDE,Average FDE (Normalized)
SP_C_A_CCW_1,SP_C,A,CCW,1,full,8,CV,,8,5.268484794868609,1.8319008211105992,10.123211606114596,0.43256142026622213
SP_C_A_CCW_1,SP_C,A,CCW,1,10hz,8,CV,,8,18.559229517966056,2.4015020220349106,38.82199644748482,0.6486541609750343
SP_C_F_CW_2,SP_C,F,CW,2,full,8,CV,,8,5.3590874862787965,1.9378805460870157,10.023796424739222,0.4479314304468422
SP_C_F_CW_2,SP_C,F,CW,2,10hz,8,CV,,8,18.705660260366983,2.318857507934571,37.613068627826166,0.6363168930180159
SP_C_F_CCW_2,SP_C,F,CCW,2,full,8,CV,,8,9.10995416388029,1.6739383168638193,17.834861380099895,0.5719104122569032
SP_C_F_CCW_2,SP_C,F,CCW,2,10hz,8,CV,,8,31.131700220958525,2.5722372714488206,63.74758718888785,0.9680449344643841
SP_C_A_CW_2,SP_C,A,CW,2,full,8,CV,,8,5.972422667496188,2.153827115108457,11.795429936458003,0.5684405859637615
SP_C_A_CW_2,SP_C,A,CW,2,10hz,8,CV,,8,20.50875237805604,2.182285332021765,40.0188745056516,0.6953571855921389
SP_C_F_CW_3,SP_C,F,CW,3,full,8,CV,,8,11.593957382315134,2.357983318611269,23.083933990530365,0.564326279064329
SP_C_F_CW_3,SP_C,F,CW,3,10hz,8,CV,,8,31.76143428257999,4.904354426439612,63.909983621205214,1.13986632565913
SP_C_A_CW_1,SP_C,A,CW,1,full,8,CV,,8,9.594777584646723,2.7295149196986523,18.926527625517725,0.5853565040379365
SP_C_A_CW_1,SP_C,A,CW,1,10hz,8,CV,,8,22.699673945662926,4.072397458428873,45.4621822520857,0.9285926721431219
SP_C_A_CCW_2,SP_C,A,CCW,2,full,8,CV,,8,6.909482117871088,1.900933543822053,13.498060824379943,0.47060516712461875
SP_C_A_CCW_2,SP_C,A,CCW,2,10hz,8,CV,,8,22.373907987921708,2.317716661246469,47.98792092067301,0.7476148752548281
SP_C_A_CCW_3,SP_C,A,CCW,3,full,8,CV,,8,5.2308676376512615,1.5243997495088775,9.983354422448555,0.3986978496543855
SP_C_A_CCW_3,SP_C,A,CCW,3,10hz,8,CV,,8,16.703080791510683,2.0243844571526948,35.182704717232426,0.5985072385398962
SP_C_F_CCW_3,SP_C,F,CCW,3,full,8,CV,,8,5.070839424801979,1.6727355400696724,9.995689293923181,0.40979610640508424
SP_C_F_CCW_3,SP_C,F,CCW,3,10hz,8,CV,,8,18.91994580663264,2.287533893198695,39.21189292463892,0.6559508884133461
SP_C_A_CW_3,SP_C,A,CW,3,full,8,CV,,8,9.594777584646723,2.7295149196986523,18.926527625517725,0.5853565040379365
SP_C_A_CW_3,SP_C,A,CW,3,10hz,8,CV,,8,22.699673945662926,4.072397458428873,45.4621822520857,0.9285926721431219
SP_C_F_CCW_4,SP_C,F,CCW,4,full,8,CV,,8,5.895344260223675,1.9354267367244944,11.534644580887731,0.4666927917390401
SP_C_F_CCW_4,SP_C,F,CCW,4,10hz,8,CV,,8,20.738497445386223,2.2375005302615527,42.69641968569716,0.7785840639252908
SP_C_F_CW_4,SP_C,F,CW,4,full,8,CV,,8,9.390956163778572,2.484697586217655,18.465293363136883,0.5132869986065975
SP_C_F_CW_4,SP_C,F,CW,4,10hz,8,CV,,8,29.16326498860155,4.354908690905939,58.36975702607496,0.9444430885098833
